22:04:09:04:28:38.6,Lunatic Woopir - f60d,Striker - 1f4b,우피르_곤봉던지기,755,0,0,0
22:04:09:04:40:04.9,Lost Seto - 79c3,Sharpshooter,엔드_세토_연속펀치,2266,0,0,0
22:04:09:04:40:04.9,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,2271,0,0,0
22:04:09:04:40:04.9,23E5ABCA,Lost Seto - 79c3,에고 하프 기본 공격,44885,1,0,0
22:04:09:04:40:04.9,Bard,Lost Seto - 79c3,Wind of Music,28466,1,0,0
22:04:09:04:40:04.9,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,91854,0,0,0
22:04:09:04:40:05.9,Bard,Lost Seto - 79c3,Wind of Music,18737,0,0,0
22:04:09:04:40:05.9,Sharpshooter,Lost Seto - 79c3,Deadly Slash,9868,0,0,0
22:04:09:04:40:05.9,Bard,Lost Seto - 79c3,Bleed,33265,0,0,0
22:04:09:04:40:05.9,Sharpshooter,Lost Seto - 79c3,Moving Slash,63779,1,0,0
22:04:09:04:40:06.0,Sorceress,Lost Seto - 79c3,Blaze,389307,1,0,0
22:04:09:04:40:06.0,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,48996,0,0,0
22:04:09:04:40:07.0,23E5ABCA,Lost Seto - 79c3,에고 하프 기본 공격,20564,0,0,0
22:04:09:04:40:07.0,Sharpshooter,Lost Seto - 79c3,Deadly Slash,21176,0,0,0
22:04:09:04:40:07.0,Sorceress,Lost Seto - 79c3,Bleed,30112,0,0,0
22:04:09:04:40:07.0,Lost Seto - 79c3,Striker,엔드_세토_훌라후프 회피_우,0,0,0,0
22:04:09:04:40:07.0,Sharpshooter,Lost Seto - 79c3,Atomic Arrow,18665,1,0,0
22:04:09:04:40:07.0,Striker,Lost Seto - 79c3,Ultimate Skill: Nova Blast,870356,0,0,0
22:04:09:04:40:07.0,Lost Seto - 79c3,Striker,엔드_세토_훌라후프 회피_우,0,0,0,0
22:04:09:04:40:07.0,Sorceress,Lost Seto - 79c3,Blaze,100687,1,0,0
22:04:09:04:40:07.0,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,48630,0,0,0
22:04:09:04:40:07.0,Bard,Lost Seto - 79c3,Bleed,80493,0,0,0
22:04:09:04:40:07.0,Lost Seto - 79c3,Striker,엔드_세토_훌라후프 회피_우,0,0,0,0
22:04:09:04:40:07.0,Lost Seto - 79c3,Striker,엔드_세토_훌라후프 회피_우,0,0,0,0
22:04:09:04:40:08.1,Sharpshooter,Lost Seto - 79c3,Deadly Slash,10339,0,0,0
22:04:09:04:40:08.1,Sorceress,Lost Seto - 79c3,Bleed,56548,0,0,0
22:04:09:04:40:08.1,Bard,Lost Seto - 79c3,Bleed,83541,0,0,0
22:04:09:04:40:09.1,Sharpshooter,Lost Seto - 79c3,Deadly Slash,9421,0,0,0
22:04:09:04:40:09.1,Sorceress,Lost Seto - 79c3,Bleed,51883,0,0,0
22:04:09:04:40:09.1,23E5ABCA,Lost Seto - 79c3,에고 하프 기본 공격,18803,0,0,0
22:04:09:04:40:10.1,Bard,Lost Seto - 79c3,Sound Shock,3284,0,0,0
22:04:09:04:40:10.1,Bard,Lost Seto - 79c3,Bleed,29514,0,0,0
22:04:09:04:40:10.1,Sorceress,Lost Seto - 79c3,Bleed,48258,0,0,0
22:04:09:04:40:10.1,Striker,Lost Seto - 79c3,Storm Dragon Awakening,9526,0,0,0
22:04:09:04:40:10.2,Lost Seto - 79c3,Bard,엔드_세토_훌라후프 회피_우,4328,0,0,0
22:04:09:04:40:10.2,Striker,Lost Seto - 79c3,Storm Dragon Awakening,10337,0,1,0
22:04:09:04:40:10.2,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),566,0,0,0
22:04:09:04:40:10.2,Sharpshooter,Lost Seto - 79c3,Atomic Arrow,196441,1,0,0
22:04:09:04:40:10.2,Striker,Lost Seto - 79c3,Storm Dragon Awakening,22135,0,1,0
22:04:09:04:40:11.2,Sorceress,Lost Seto - 79c3,Esoteric Reaction,1343823,1,0,0
22:04:09:04:40:11.2,Striker,Lost Seto - 79c3,Storm Dragon Awakening,21989,0,1,0
22:04:09:04:40:11.2,Bard,Lost Seto - 79c3,Bleed,30559,0,0,0
22:04:09:04:40:11.2,Sorceress,Lost Seto - 79c3,Bleed,49194,0,0,0
22:04:09:04:40:11.2,Striker,Lost Seto - 79c3,Storm Dragon Awakening,43604,0,1,0
22:04:09:04:40:11.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,78767,0,0,0
22:04:09:04:40:11.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,207880,1,0,0
22:04:09:04:40:11.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,203504,1,0,0
22:04:09:04:40:11.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,203930,1,0,0
22:04:09:04:40:11.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,78213,0,0,0
22:04:09:04:40:11.2,23E5ABCA,23E65EEA,에고 하프 기본 공격,14575,0,0,0
22:04:09:04:40:11.2,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:11.2,Striker,Lost Seto - 79c3,Sky Shattering Blow,14165,0,0,0
22:04:09:04:40:12.2,Bard,Lost Seto - 79c3,Bleed,27965,0,0,0
22:04:09:04:40:12.2,Sorceress,Lost Seto - 79c3,Bleed,24659,0,0,0
22:04:09:04:40:12.2,Striker,Lost Seto - 79c3,Sky Shattering Blow,34921,1,0,0
22:04:09:04:40:12.2,Bard,23E65EEA,Bleed,28427,0,0,0
22:04:09:04:40:12.3,Bard,23E65EEA,[바드]평타,7795,0,0,0
22:04:09:04:40:12.3,Bard,Lost Seto - 79c3,Bleed,28874,0,0,0
22:04:09:04:40:13.3,Bard,23E65EEA,Sound Shock,25719,0,0,0
22:04:09:04:40:13.3,23E5ABCA,23E65EEA,에고 하프 기본 공격,15689,0,0,0
22:04:09:04:40:13.3,Bard,23E65EEA,Sound Shock,2924,0,0,0
22:04:09:04:40:13.3,Bard,23E65EEA,Sound Shock,2841,0,0,0
22:04:09:04:40:13.3,Bard,23E65EEA,Bleed,27799,0,0,0
22:04:09:04:40:13.3,Bard,Lost Seto - 79c3,Bleed,27735,0,0,0
22:04:09:04:40:14.3,Bard,23E65EEA,Sound Shock,2812,0,0,0
22:04:09:04:40:14.3,23E5ABCA,23E65EEA,에고 하프 기본 공격,15775,0,0,0
22:04:09:04:40:14.3,Bard,23E65EEA,Sound Shock,2801,0,0,0
22:04:09:04:40:15.3,Bard,23E65EEA,Bleed,27529,0,0,0
22:04:09:04:40:16.4,Bard,23E65EEA,Bleed,28451,0,0,0
22:04:09:04:40:17.4,Bard,23E65EEA,Bleed,25411,0,0,0
22:04:09:04:40:17.4,Striker,Lost Seto - 79c3,Esoteric Skill: Tiger Emerges,56196,1,0,0
22:04:09:04:40:18.4,Bard,23E65EEA,Bleed,25224,0,0,0
22:04:09:04:40:18.4,Striker,Lost Seto - 79c3,Esoteric Skill: Tiger Emerges,55601,1,0,0
22:04:09:04:40:18.4,Bard,23E65EEA,[바드]평타,7274,0,0,0
22:04:09:04:40:18.4,Striker,Lost Seto - 79c3,Esoteric Skill: Tiger Emerges,217525,0,0,0
22:04:09:04:40:18.4,Striker,Lost Seto - 79c3,Esoteric Skill: Tiger Emerges,413884,1,0,0
22:04:09:04:40:19.4,Bard,23E65EEA,Bleed,57091,0,0,0
22:04:09:04:40:19.5,Striker,Lost Seto - 79c3,Moon Flash Kick,14620,0,0,0
22:04:09:04:40:19.5,Striker,Lost Seto - 79c3,Moon Flash Kick,10999,0,0,0
22:04:09:04:40:20.5,Bard,23E65EEA,[바드]평타,7258,0,0,0
22:04:09:04:40:20.5,Striker,Lost Seto - 79c3,Moon Flash Kick,156761,0,0,0
22:04:09:04:40:20.5,Sorceress,23E65EEA,Blaze,151426,0,0,0
22:04:09:04:40:20.5,Bard,23E65EEA,Sound Shock,56365,1,0,0
22:04:09:04:40:20.5,Bard,23E65EEA,Sound Shock,3019,0,0,0
22:04:09:04:40:21.6,Sorceress,23E65EEA,Bleed,25295,0,0,0
22:04:09:04:40:21.6,Bard,23E65EEA,Sound Shock,3096,0,0,0
22:04:09:04:40:21.6,Sorceress,23E65EEA,Blaze,84672,1,0,0
22:04:09:04:40:21.6,Striker,Lost Seto - 79c3,Lightning Whisper,214041,1,0,0
22:04:09:04:40:21.6,Bard,23E65EEA,Sound Shock,2997,0,0,0
22:04:09:04:40:21.6,Bard,23E65EEA,Sonic Vibration,73609,1,0,0
22:04:09:04:40:22.6,Sorceress,23E65EEA,Bleed,25118,0,0,0
22:04:09:04:40:22.6,Bard,23E65EEA,Sound Shock,6851,1,0,0
22:04:09:04:40:22.6,Sorceress,23E65EEA,Blaze,84208,1,0,0
22:04:09:04:40:22.6,Bard,23E65EEA,Sonic Vibration,79093,0,0,0
22:04:09:04:40:22.6,23E65EEA,23E65EEA,Bleed,15691911,0,0,0
22:04:09:04:40:23.7,Striker,Lost Seto - 79c3,Esoteric Skill: Lightning Tiger Strike,569420,0,0,0
22:04:09:04:40:24.7,Striker,Lost Seto - 79c3,Esoteric Skill: Blast Formation,150254,1,1,0
22:04:09:04:40:24.7,Striker,Lost Seto - 79c3,Esoteric Skill: Blast Formation,112796,0,1,0
22:04:09:04:40:24.7,Sharpshooter,Lost Seto - 79c3,Atomic Arrow,13004,1,0,0
22:04:09:04:40:25.7,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,12382,0,0,0
22:04:09:04:40:25.7,Striker,Lost Seto - 79c3,Esoteric Skill: Blast Formation,189628,0,1,0
22:04:09:04:40:25.8,Sharpshooter,Lost Seto - 79c3,Wings of Storm,53106,1,0,0
22:04:09:04:40:26.8,Sharpshooter,Lost Seto - 79c3,Wings of Storm,91636,1,0,0
22:04:09:04:40:26.8,Striker,Lost Seto - 79c3,Esoteric Skill: Blast Formation,70109,0,1,0
22:04:09:04:40:26.8,Striker,Lost Seto - 79c3,Esoteric Skill: Blast Formation,70003,0,1,0
22:04:09:04:40:26.8,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,74900,0,0,0
22:04:09:04:40:26.8,Striker,Lost Seto - 79c3,Esoteric Skill: Blast Formation,68948,0,1,0
22:04:09:04:40:26.8,Sharpshooter,Lost Seto - 79c3,Wings of Storm,101783,1,0,0
22:04:09:04:40:26.8,Striker,Lost Seto - 79c3,Esoteric Skill: Blast Formation,139036,1,1,0
22:04:09:04:40:26.8,Striker,Lost Seto - 79c3,Esoteric Skill: Blast Formation,70200,0,1,0
22:04:09:04:40:26.8,Striker,Lost Seto - 79c3,Esoteric Skill: Blast Formation,69323,0,1,0
22:04:09:04:40:26.8,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,65334,1,0,0
22:04:09:04:40:27.9,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,69638,1,0,0
22:04:09:04:40:27.9,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,36986,0,0,0
22:04:09:04:40:27.9,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,45420,0,0,0
22:04:09:04:40:27.9,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,78692,1,0,0
22:04:09:04:40:27.9,Sharpshooter,Lost Seto - 79c3,Last Rush,760880,1,0,0
22:04:09:04:40:27.9,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,40794,0,0,0
22:04:09:04:40:27.9,Striker,Lost Seto - 79c3,Storm Dragon Awakening,9889,0,0,0
22:04:09:04:40:27.9,Striker,Lost Seto - 79c3,Storm Dragon Awakening,9891,0,0,0
22:04:09:04:40:28.9,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,86889,1,0,0
22:04:09:04:40:28.9,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,45062,0,0,0
22:04:09:04:40:28.9,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,45355,0,0,0
22:04:09:04:40:28.9,Sorceress,Lost Seto - 79c3,Esoteric Reaction,457008,0,0,0
22:04:09:04:40:28.9,Sharpshooter,Lost Seto - 79c3,Atomic Arrow,289910,1,0,0
22:04:09:04:40:28.9,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,84072,0,0,0
22:04:09:04:40:28.9,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,52295,0,0,0
22:04:09:04:40:28.9,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,53140,0,0,0
22:04:09:04:40:30.0,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,52736,0,0,0
22:04:09:04:40:30.0,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,52140,0,0,0
22:04:09:04:40:30.0,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,44334,0,0,0
22:04:09:04:40:30.0,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,52202,0,0,0
22:04:09:04:40:30.0,Sharpshooter,Lost Seto - 79c3,Snipe,3082116,1,0,0
22:04:09:04:40:31.0,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,44052,0,0,0
22:04:09:04:40:31.0,Lost Seto - 79c3,Sharpshooter,엔드_세토_역습공격,5561,0,0,0
22:04:09:04:40:31.0,Lost Seto - 79c3,Bard,엔드_세토_역습공격,7665,0,0,0
22:04:09:04:40:31.0,Striker,Lost Seto - 79c3,Sky Shattering Blow,29606,1,0,0
22:04:09:04:40:31.0,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:31.0,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:31.0,Striker,Lost Seto - 79c3,Sky Shattering Blow,20271,0,0,0
22:04:09:04:40:32.0,Striker,Lost Seto - 79c3,[스트라이커][오의 : 폭쇄진][2티어][6번] 화상 디버프,43830,0,0,0
22:04:09:04:40:32.1,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:32.1,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:32.1,Bard,Lost Seto - 79c3,Soundholic,62889,0,0,0
22:04:09:04:40:32.1,Bard,Lost Seto - 79c3,Soundholic,70331,0,0,0
22:04:09:04:40:33.1,Striker,Lost Seto - 79c3,Moon Flash Kick,14501,0,0,0
22:04:09:04:40:33.1,Bard,Lost Seto - 79c3,Soundholic,75035,0,0,0
22:04:09:04:40:33.1,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:33.1,Bard,Lost Seto - 79c3,Soundholic,80412,0,0,0
22:04:09:04:40:33.1,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:33.1,Sorceress,Lost Seto - 79c3,Punishing Strike,575880,0,0,0
22:04:09:04:40:33.1,Bard,Lost Seto - 79c3,Soundholic,86145,0,0,0
22:04:09:04:40:33.1,Striker,Lost Seto - 79c3,Moon Flash Kick,205972,0,0,0
22:04:09:04:40:33.1,Sharpshooter,Lost Seto - 79c3,Arrow Wave,446982,1,0,0
22:04:09:04:40:33.1,23E79D2A,Lost Seto - 79c3,에고 하프 기본 공격,18890,0,0,0
22:04:09:04:40:33.1,Bard,Lost Seto - 79c3,Soundholic,181325,1,0,0
22:04:09:04:40:33.1,Bard,Lost Seto - 79c3,Soundholic,105669,0,0,0
22:04:09:04:40:34.2,Sharpshooter,Lost Seto - 79c3,Arrow Wave,503736,1,0,0
22:04:09:04:40:34.2,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:34.2,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:34.2,Sharpshooter,Lost Seto - 79c3,Arrow Wave,496663,1,0,0
22:04:09:04:40:34.2,Sorceress,Lost Seto - 79c3,Blaze,213220,0,0,0
22:04:09:04:40:34.2,Bard,Lost Seto - 79c3,Bleed,38395,0,0,0
22:04:09:04:40:34.2,Sharpshooter,Lost Seto - 79c3,Bleed,87804,0,0,0
22:04:09:04:40:34.2,Striker,Lost Seto - 79c3,Esoteric Skill: Tiger Emerges,80751,1,0,0
22:04:09:04:40:34.2,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,1301,0,0,0
22:04:09:04:40:35.2,Striker,Lost Seto - 79c3,Esoteric Skill: Tiger Emerges,64978,1,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,2714,0,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,3271,0,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,2949,0,0,0
22:04:09:04:40:35.2,23E79D2A,Lost Seto - 79c3,에고 하프 기본 공격,18216,0,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,3327,0,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,3447,0,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,2968,0,0,0
22:04:09:04:40:35.2,Striker,Lost Seto - 79c3,Esoteric Skill: Tiger Emerges,519595,1,0,0
22:04:09:04:40:35.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,107393,0,0,0
22:04:09:04:40:35.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,290105,1,0,0
22:04:09:04:40:35.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,282313,1,0,0
22:04:09:04:40:35.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,282509,1,0,0
22:04:09:04:40:35.2,Sharpshooter,Lost Seto - 79c3,Sharp Shooter,107802,0,0,0
22:04:09:04:40:35.2,Sorceress,Lost Seto - 79c3,Blaze,47100,0,0,0
22:04:09:04:40:35.2,Sharpshooter,Lost Seto - 79c3,Bleed,36718,0,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,2736,0,0,0
22:04:09:04:40:35.2,Lost Seto - 79c3,Striker,엔드_세토_연속펀치,2960,0,0,0
22:04:09:04:40:35.2,Striker,Lost Seto - 79c3,Esoteric Skill: Tiger Emerges,513162,1,0,0
22:04:09:04:40:36.3,Bard,Lost Seto - 79c3,Bleed,31037,0,0,0
22:04:09:04:40:36.3,Sorceress,Lost Seto - 79c3,Bleed,50305,0,0,0
22:04:09:04:40:36.3,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:36.3,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:36.3,Sorceress,Lost Seto - 79c3,Blaze,46952,0,0,0
22:04:09:04:40:36.3,23E79D2A,Lost Seto - 79c3,에고 하프 기본 공격,17419,0,0,0
22:04:09:04:40:36.3,Sharpshooter,Lost Seto - 79c3,Bleed,26293,0,0,0
22:04:09:04:40:36.3,Sharpshooter,Lost Seto - 79c3,Moving Slash,30023,0,0,0
22:04:09:04:40:36.3,Sorceress,Lost Seto - 79c3,Seraphic Hail,138216,1,0,0
22:04:09:04:40:36.3,Sorceress,Lost Seto - 79c3,Seraphic Hail,141629,1,0,0
22:04:09:04:40:36.3,Bard,Lost Seto - 79c3,Bleed,31402,0,0,0
22:04:09:04:40:36.3,Sorceress,Lost Seto - 79c3,Bleed,27022,0,0,0
22:04:09:04:40:37.3,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:37.3,Sharpshooter,Lost Seto - 79c3,Blade Storm,45383,0,0,0
22:04:09:04:40:37.3,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:37.3,Sorceress,Lost Seto - 79c3,Blaze,46978,0,0,0
22:04:09:04:40:37.3,Sharpshooter,Lost Seto - 79c3,Bleed,24697,0,0,0
22:04:09:04:40:37.3,Bard,Lost Seto - 79c3,Prelude of Storm,44842,0,0,0
22:04:09:04:40:37.3,Sharpshooter,Lost Seto - 79c3,Blade Storm,45461,0,1,0
22:04:09:04:40:37.4,Bard,Lost Seto - 79c3,Prelude of Storm,18661,0,0,0
22:04:09:04:40:37.4,23E79D2A,Lost Seto - 79c3,에고 하프 기본 공격,16897,0,0,0
22:04:09:04:40:37.4,Striker,Lost Seto - 79c3,기본 평타,3370,0,0,0
22:04:09:04:40:37.4,Sorceress,Lost Seto - 79c3,Seraphic Hail,85639,0,0,0
22:04:09:04:40:37.4,Striker,Lost Seto - 79c3,기본 평타,3392,0,0,0
22:04:09:04:40:37.4,Sorceress,Lost Seto - 79c3,Bleed,47050,0,0,0
22:04:09:04:40:37.4,Sharpshooter,Lost Seto - 79c3,Blade Storm,46410,0,1,0
22:04:09:04:40:38.4,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:38.4,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:38.4,Sorceress,Lost Seto - 79c3,Blaze,84172,1,0,0
22:04:09:04:40:38.4,Sharpshooter,Lost Seto - 79c3,Blade Storm,45010,0,1,0
22:04:09:04:40:38.4,Bard,Lost Seto - 79c3,Bleed,28949,0,0,0
22:04:09:04:40:38.4,Bard,Lost Seto - 79c3,Prelude of Storm,40374,1,0,0
22:04:09:04:40:38.4,Striker,Lost Seto - 79c3,Sky Shattering Blow,13226,0,0,0
22:04:09:04:40:38.4,Sharpshooter,Lost Seto - 79c3,Blade Storm,92392,1,1,0
22:04:09:04:40:38.4,Sorceress,Lost Seto - 79c3,Bleed,46614,0,0,0
22:04:09:04:40:38.4,Striker,Lost Seto - 79c3,Sky Shattering Blow,18417,0,0,0
22:04:09:04:40:39.5,Sharpshooter,Lost Seto - 79c3,Blade Storm,138701,1,1,0
22:04:09:04:40:39.5,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:39.5,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:39.5,23E79D2A,Lost Seto - 79c3,에고 하프 기본 공격,37149,1,0,0
22:04:09:04:40:39.5,Bard,Lost Seto - 79c3,Prelude of Storm,18634,0,0,0
22:04:09:04:40:39.5,Sharpshooter,Lost Seto - 79c3,Blade Storm,38892,0,1,0
22:04:09:04:40:39.5,Striker,Lost Seto - 79c3,Lightning Whisper,125255,0,0,0
22:04:09:04:40:39.5,Bard,Lost Seto - 79c3,Bleed,65434,0,0,0
22:04:09:04:40:39.5,Sorceress,Lost Seto - 79c3,Bleed,25400,0,0,0
22:04:09:04:40:39.5,Bard,Lost Seto - 79c3,Sound Shock,65200,1,0,0
22:04:09:04:40:39.5,Lost Seto - 79c3,Sharpshooter,세토_회전 펀치_상태이상효과(화상),744,0,0,0
22:04:09:04:40:40.5,Lost Seto - 79c3,Bard,세토_회전 펀치_상태이상효과(화상),809,0,0,0
22:04:09:04:40:40.5,Sharpshooter,Lost Seto - 79c3,Deadly Slash,38650,1,1,0
22:04:09:04:40:40.5,Bard,Lost Seto - 79c3,Sound Shock,3361,0,0,0
22:04:09:04:40:40.5,Striker,Lost Seto - 79c3,Storm Dragon Awakening,9491,0,0,0
22:04:09:04:40:40.5,Striker,Lost Seto - 79c3,Storm Dragon Awakening,9429,0,0,0
22:04:09:04:40:40.5,Sharpshooter,Lost Seto - 79c3,Deadly Slash,38522,1,1,0
22:04:09:04:40:40.5,Bard,Lost Seto - 79c3,Sound Shock,3303,0,0,0
22:04:09:04:40:40.5,23E79D2A,23E8D5EA,에고 하프 기본 공격,14454,0,0,0
22:04:09:04:40:40.5,Striker,Lost Seto - 79c3,Storm Dragon Awakening,19048,0,0,0
22:04:09:04:40:40.5,Bard,Lost Seto - 79c3,Bleed,29102,0,0,0
22:04:09:04:40:40.5,Sorceress,Lost Seto - 79c3,Bleed,48356,0,0,0
22:04:09:04:40:40.5,Sharpshooter,Lost Seto - 79c3,Deadly Slash,8494,0,0,0
22:04:09:04:40:40.5,Bard,Lost Seto - 79c3,Sound Shock,3377,0,0,0
22:04:09:04:40:40.5,Striker,Lost Seto - 79c3,Storm Dragon Awakening,19098,0,0,0
22:04:09:04:40:41.6,Striker,Lost Seto - 79c3,Storm Dragon Awakening,38146,0,0,0
22:04:09:04:40:41.6,Bard,23E8D5EA,Bleed,63004,0,0,0
22:04:09:04:40:41.6,Bard,Lost Seto - 79c3,Sound Shock,3382,0,0,0
22:04:09:04:40:41.6,Bard,23E8D5EA,Sonic Vibration,68358,1,0,0
22:04:09:04:40:41.6,Bard,Lost Seto - 79c3,Bleed,35330,0,0,0
22:04:09:04:40:41.6,Sorceress,Lost Seto - 79c3,Bleed,47218,0,0,0
22:04:09:04:40:41.6,Sharpshooter,Lost Seto - 79c3,Deadly Slash,17085,0,0,0
22:04:09:04:40:41.6,23E79D2A,23E8D5EA,에고 하프 기본 공격,45004,1,0,0
22:04:09:04:40:42.6,Bard,23E8D5EA,Sonic Vibration,90417,0,0,0
22:04:09:04:40:42.6,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,31076,0,0,0
22:04:09:04:40:42.6,Sorceress,23E8D5EA,Blaze,167273,0,0,0
22:04:09:04:40:42.6,Bard,23E8D5EA,Sonic Vibration,14120,0,0,0
22:04:09:04:40:42.6,Striker,Lost Seto - 79c3,Esoteric Skill: Call the Wind God,33311,0,0,0
22:04:09:04:40:42.6,Bard,Lost Seto - 79c3,Bleed,35340,0,0,0
22:04:09:04:40:42.6,Sorceress,Lost Seto - 79c3,Bleed,25856,0,0,0
22:04:09:04:40:42.6,Sharpshooter,Lost Seto - 79c3,Deadly Slash,8513,0,0,0
22:04:09:04:40:42.7,Bard,23E8D5EA,Heavenly Tune,48741,0,1,0
22:04:09:04:40:42.7,Bard,23E8D5EA,Bleed,36318,0,0,0
22:04:09:04:40:43.7,Bard,23E8D5EA,Sonic Vibration,14543,0,0,0
22:04:09:04:40:43.7,Sorceress,23E8D5EA,Bleed,57642,0,0,0
22:04:09:04:40:43.7,23E79D2A,23E8D5EA,에고 하프 기본 공격,20999,0,0,0
22:04:09:04:40:43.7,Sorceress,23E8D5EA,Blaze,53417,0,0,0
22:04:09:04:40:43.7,Bard,Lost Seto - 79c3,Bleed,31821,0,0,0
22:04:09:04:40:43.7,Sharpshooter,Lost Seto - 79c3,Deadly Slash,18597,0,0,0
22:04:09:04:40:43.7,Bard,23E8D5EA,Wind of Music,14158,0,1,0
22:04:09:04:40:44.7,Bard,23E8D5EA,Sonic Vibration,14581,0,0,0
22:04:09:04:40:44.7,Sorceress,23E8D5EA,Blaze,101363,1,0,0
22:04:09:04:40:44.7,Bard,23E8D5EA,Bleed,35101,0,0,0
